'0077744645;7774966443
'0077744742;7774964997;7774972418;7774966190;7774961282;7774965067;7774966189;7774972413
'0077744743;7774971869;7774957050;0077746818;7774963986;7774961277
'0077744773;7774966280;7774966237;7774957063;77746821;7774966231;7774966284;7774957062;7774961295;7774966232;7774966278;7774971937;0077744774;7774972160;7774964497;7774966279
'0077744774;7774957062;7774966280;0077744773;7774966279;7774966237;7774957063;7774966284;7774966231;7774971937;7774972160;7774964497;77746821;7774966278;7774966232;7774961295
'0077744780;7774971873;7774961866;7774961868;7774961867;7774961869
'0077744786;7774961868;7774961866;7774971873;7774961869;7774961867
'0077744787;7774961867;7774961868;7774971873;7774961866;7774961869
'0077744813;7774954356
'0077744814;7774954357
'0077744815;7774954355;7715002745
'0077744817;7774964548
'0077744818;7714999873
'0077744821;7774956431
'0077744891;7774970023;0771499622
'0077744893;7774962714;7774958438;7774489200
'0077744939;7774962698;7774963453;7774961889;7774961888
'0077744941;0077744944;7774963567;7774950225;7774961881;7774961880;7774961882
'0077744944;7774963567;7774950225;7774961880;7774961881;7774961882;0077744941
'0077744948;7774950007;7774961883;7774966437
'0077744949;7774961885;7774961886;7774961884;7774950243
'0077744955;7774967334;0077744956
'0077744956;0077744955;7774967334
'0077744957;7774967738;7774968265;7774967752;7774967754;7774969541;7715011308;7774967759
'0077745007;7715009491;7715003124
'0077745154;7774949597
'0077745307;7714998661;7715008799
'0077745312;7774957051;7774959952;7774957052;7774966203;7774957053;7774966202;7774966201
'0077745557;7715012770
'0077745645;7774958103
'0077745756;7774948168;7774948170
'0077745842;7774968558
'0077746125;7774968041
'0077746168;7774971726
'0077746170;7774976433;7774963148;7774968606
'0077746204;7774952017
'0077746226;7774961493
'0077746294;7774970637;7774963864;7774949833
'0077746329;7715012999;7774955821
'0077746355;7774954193;7774955220
'0077746391;7774947905;7715011712
'0077746417;7774967329
'0077746420;7774964713
'0077746447;7774965190;77746445;77746446
'0077746454;7774956871;0077746455;0077746457;0077746456
'0077746455;0077746454
'0077746456;0077746454
'0077746457;0077746454
'0077746463;7774965982
'0077746471;77746470;7774962089
'0077746485;7774965620
'0077746490;7774955580
'0077746503;7774966847
'0077746729;7774968568;7774968909
'0077746731;7774967514
'0077746735;0077746737
'0077746737;0077746735
'0077746818;7774971869;0077744743;7774961277;7774963986;7774957050
'0077746851;7774961005
'0077746893;7774967502;7774968081
'0077746908;7774955896;7774971422
'0077746923;7774956048;7774964289
'0077746960;7774971552;7774947705;7774963416
'0077746969;7715013084;7774695500;7774968268
'0077746983;7717894657
'0077746998;7774960139;7774963528;7715012685
'0077747022;0077747026
'0077747026;0077747022
'0077747051;7774957431
'0077747053;7715001131
'0077747057;7715012742
'0077747065;7774947700
'0077747067;7774971216;7774947698;7774970950;7774970964
'0077747115;2621000018
'0077747191;7715012498
'0077747236;7774723800;7774959352
'0077747246;0077747246
'0077747254;0077747260;77747261
'0077747258;7774956222
'0077747260;77747261;0077747254
'0077747263;0077747264
'0077747264;0077747263
'0077747265;7715012012;7774965377
'0077747423;7714998797;7774947478;77748050
'0077747665;0077747669
'0077747667;0077747675
'0077747669;2623000016;0077747665
'0077747675;0077747667
'0077748046;0077748047;7715006846;7774972056;7715006471;7774964032;77748048;7715006472
'0077748047;7715006472;7774972056;0077748046;77748048;7715006846;7774964032;7715006471
'0077748052;0077748053;7774805700
