0077744655;29.9;29.9;29.42;29.26;28.94;28.3;29.9;;20.76;110853;25.34;25.34;24.93;24.8;24.53;23.98;25.34;;17.59
0077744656;29.9;29.9;29.42;29.26;28.94;28.3;29.9;;20.76;110854;25.34;25.34;24.93;24.8;24.53;23.98;25.34;;17.59
0077744657;44.33;42.9;41.18;39.47;37.75;;;;;;37.57;36.36;34.9;33.45;31.99;;;;
0077744659;44.33;42.9;41.18;39.47;37.75;;;;;;37.57;36.36;34.9;33.45;31.99;;;;
0077744660;7819.37;7401.22;6941.26;6397.66;5937.7;;;;;;6626.58;6272.22;5882.42;5421.75;5031.95;;;;
0077744661;8676.8;8212.8;7702.4;7099.2;6588.8;;;;;;7353.22;6960;6527.46;6016.27;5583.73;;;;
0077744662;5214.57;4935.72;4628.98;4266.47;3959.73;;;;;;4419.13;4182.81;3922.86;3615.65;3355.7;;;;
0077744663;13445.3;12726.3;11935.4;11000.7;10209.8;;;;;;11394.32;10785;10114.75;9322.63;8652.37;;;;
0077744664;9179.57;8688.68;8148.71;7510.56;6970.58;;;;;;7779.3;7363.29;6905.69;6364.88;5907.27;;;;
0077744665;7514.89;7113.03;6670.98;6148.55;5706.5;;;;;;6368.55;6027.99;5653.37;5210.64;4836.02;;;;
0077744666;8965.75;8486.3;7958.9;7335.62;6808.22;;;;;;7598.09;7191.78;6744.83;6216.63;5769.68;;;;
0077744667;946.63;1140.1;1105.9;1083.1;1060.29;1026.09;;;408.87;;802.23;966.19;937.2;917.88;898.55;869.57;;;346.5
0077744670;1623.22;1536.41;1440.93;1328.09;1232.6;;;;;;1375.61;1302.04;1221.13;1125.5;1044.58;;;;
0077744671;1721.13;1629.09;1527.85;1408.2;1306.95;;;;;;1458.58;1380.58;1294.79;1193.39;1107.58;;;;
0077744684;11479.07;10865.22;10189.98;9391.97;8716.73;;;;;;9728.03;9207.81;8635.58;7959.3;7387.06;;;;
0077744685;1806.89;1710.26;1603.98;1478.36;1372.08;;;;;;1531.26;1449.37;1359.31;1252.85;1162.78;;;;
0077744686;846.18;800.93;751.15;692.33;642.55;;;;;;717.1;678.75;636.57;586.72;544.53;;;;
0077744687;1687.68;1597.43;1498.15;1380.83;1281.55;;;;;;1430.24;1353.75;1269.62;1170.19;1086.06;;;;
0077744688;1256.64;1189.44;1115.52;1028.16;954.24;;;;;;1064.95;1008;945.36;871.32;808.68;;;;
0077744689;2349.19;2223.56;2085.38;1922.06;1783.88;;;;;;1990.84;1884.37;1767.27;1628.86;1511.76;;;;
0077744690;2057;1947;1826;1683;1562;;;;;;1743.22;1650;1547.46;1426.27;1323.73;;;;
0077744691;554.53;524.88;492.26;453.71;421.09;;;;;;469.94;444.81;417.17;384.5;356.86;;;;
0077744692;717.44;679.08;636.88;587;544.8;;;;;;608;575.49;539.73;497.46;461.69;;;;
0077744694;1037.01;981.55;920.55;848.46;787.46;;;;;;878.82;831.82;780.13;719.03;667.34;;;;
0077744695;1412.95;1337.39;1254.28;1156.05;1072.94;;;;;;1197.42;1133.38;1062.95;979.7;909.27;;;;
0077744696;1638.53;1550.91;1454.53;1340.62;1244.23;;;;;;1388.58;1314.33;1232.65;1136.12;1054.43;;;;
0077744697;1970.62;1865.24;1749.32;1612.33;1496.41;;;;;;1670.02;1580.71;1482.47;1366.38;1268.14;;;;
0077744698;2262.06;2141.1;2008.04;1850.78;1717.72;;;;;;1917;1814.49;1701.73;1568.46;1455.69;;;;
0077744700;3373.01;3192.64;2994.23;2759.74;2561.33;;;;;;2858.48;2705.63;2537.48;2338.76;2170.62;;;;
0077744701;1954.15;1849.65;1734.7;1598.85;1483.9;;;;;;1656.06;1567.5;1470.08;1354.96;1257.54;;;;
0077744702;2994.34;2834.21;2658.08;2449.91;2273.78;;;;;;2537.58;2401.87;2252.61;2076.19;1926.93;;;;
0077744703;5816;5504.98;5162.87;4758.54;4416.43;;;;;;4928.81;4665.24;4375.31;4032.66;3742.74;;;;
0077744704;5091.08;4818.83;4519.35;4165.43;3865.95;;;;;;4314.47;4083.75;3829.96;3530.03;3276.23;;;;
0077744705;22043.45;20864.65;19567.98;18035.55;16738.87;;;;;;18680.89;17681.91;16583.03;15284.36;14185.48;;;;
0077744706;4548.78;4305.53;4037.95;3721.73;3454.15;;;;;;3854.9;3648.75;3421.99;3154.01;2927.25;;;;
0077744707;4946.15;4681.65;4390.7;4046.85;3755.9;;;;;;4191.65;3967.5;3720.93;3429.53;3182.97;;;;
0077744708;5338.85;5053.35;4739.3;4368.15;4054.1;;;;;;4524.45;4282.5;4016.36;3701.82;3435.68;;;;
0077744709;6294.89;5958.26;5587.98;5150.36;4780.08;;;;;;5334.65;5049.37;4735.58;4364.71;4050.92;;;;
0077744710;2358.54;2232.41;2093.68;1929.71;1790.98;;;;;;1998.76;1891.87;1774.31;1635.35;1517.78;;;;
0077744712;9.71;9.19;8.62;7.94;7.37;;;;;;8.23;7.79;7.31;6.73;6.25;;;;
0077744713;2522.16;2387.29;2238.93;2063.59;1915.23;;;;;;2137.42;2023.13;1897.4;1748.81;1623.08;;;;
0077744714;9.71;9.19;8.62;7.94;7.37;;;;;;8.23;7.79;7.31;6.73;6.25;;;;
0077744715;2664.75;2522.25;2365.5;2180.25;2023.5;;;;;;2258.26;2137.5;2004.66;1847.67;1714.83;;;;
0077744716;9.71;9.19;8.62;7.94;7.37;;;;;;8.23;7.79;7.31;6.73;6.25;;;;
0077744717;9.71;9.19;8.62;7.94;7.37;;;;;;8.23;7.79;7.31;6.73;6.25;;;;
0077744718;2847.08;2694.83;2527.35;2329.43;2161.95;;;;;;2412.78;2283.75;2141.82;1974.09;1832.16;;;;
0077744719;9.71;9.19;8.62;7.94;7.37;;;;;;8.23;7.79;7.31;6.73;6.25;;;;
0077744720;2199.59;2081.96;1952.58;1799.66;1670.28;;;;;;1864.06;1764.37;1654.73;1525.14;1415.49;;;;
0077744721;2316.46;2192.59;2056.33;1895.29;1759.03;;;;;;1963.1;1858.13;1742.65;1606.18;1490.7;;;;
0077744722;2134.94;2020.77;1895.19;1746.77;1621.19;;;;;;1809.27;1712.52;1606.09;1480.31;1373.89;;;;
0077744723;2280.28;2158.34;2024.2;1865.68;1731.55;;;;;;1932.44;1829.1;1715.42;1581.08;1467.42;;;;
0077744724;2548.4;2412.12;2262.21;2085.05;1935.15;;;;;;2159.66;2044.17;1917.13;1766.99;1639.96;;;;
0077744725;1821.72;1724.3;1617.14;1490.5;1383.34;;;;;;1543.83;1461.27;1370.46;1263.14;1172.32;;;;
0077744727;16.79;13;13;13;13;13;;;13;;14.23;11.02;11.02;11.02;11.02;11.02;;;11.02
0077744728;1931.97;1828.66;1715.01;1580.7;1467.06;;;;;;1637.26;1549.71;1453.4;1339.58;1243.27;;;;
0077744730;16.79;15.89;14.91;13.74;12.75;;;;;;14.23;13.47;12.64;11.64;10.81;;;;
0077744731;16.79;15.89;14.91;13.74;12.75;;;;;;14.23;13.47;12.64;11.64;10.81;;;;
0077744732;16.79;15.89;14.91;13.74;12.75;;;;;;14.23;13.47;12.64;11.64;10.81;;;;
0077744733;16.79;15.89;14.91;13.74;12.75;;;;;;14.23;13.47;12.64;11.64;10.81;;;;
0077744734;1028.5;973.5;913;841.5;781;;;;;;871.61;825;773.73;713.14;661.86;;;;
0077744738;1381.46;1307.59;1226.33;1130.29;1049.03;;;;;;1170.73;1108.13;1039.26;957.87;889.01;;;;
0077744741;2384.18;2256.68;2116.43;1950.69;1810.44;;;;;;2020.49;1912.44;1793.58;1653.13;1534.27;;;;
0077744742;1499;1499;1468.92;1458.89;1438.83;1398.72;1499;;1048.74;;1270.34;1270.34;1244.85;1236.35;1219.35;1185.36;1270.34;;888.76
0077744743;2499;2499;2445.04;2427.06;2391.08;2319.14;2499;;1727.88;090151;2117.8;2117.8;2072.07;2056.83;2026.34;1965.37;2117.8;;1464.31
0077744744;7758.804704;7343.902832;6633.98;6497.19;6360.41;6155.24;;;3863.86;;6575.26;6223.65;5622.02;5506.09;5390.18;5216.31;;;3274.46
0077744745;4976.028512;4709.904584;4417.238112;4071.137308;3778.470836;;;;;;4216.97;3991.44;3743.42;3450.12;3202.09;;;;
0077744753;2795.31;2795.31;2769.43;2743.55;2743.55;;;;;;2368.91;2368.91;2346.97;2325.04;2325.04;;;;
0077744754;2499;5990;5810.3;5690.5;5570.7;5391;2499;;3585.75;060798;2117.8;5076.27;4923.98;4822.46;4720.93;4568.64;2117.8;;3038.77
0077744755;3562.65;3562.65;3529.66;3496.68;3496.68;;;;;;3019.19;3019.19;2991.24;2963.29;2963.29;;;;
0077744758;2.26;2.14;2.01;1.85;1.72;;;;;;1.92;1.81;1.7;1.57;1.46;;;;
0077744759;7.16;6.78;6.58;6.51;6.38;6.11;;;3.84;;6.07;5.75;5.58;5.52;5.41;5.18;;;3.25
0077744765;39.365644;37.32949;34.953977;32.239105;29.863592;;;;;;33.36;31.64;29.62;27.32;25.31;;;;
0077744766;48.188978;45.813465;42.759234;39.365644;36.650772;;;;;;40.84;38.82;36.24;33.36;31.06;;;;
0077744767;34.953977;32.917823;30.881669;28.506156;26.470002;;;;;;29.62;27.9;26.17;24.16;22.43;;;;
0077744772;18690.141904;17690.605576;15980.47;15650.97;15321.48;14827.24;;;9307.73;;15839.1;14992.04;13542.77;13263.53;12984.31;12565.46;;;7887.91
0077744773;13416.906748;6460;6260.35;6193.8;6060.7;5794.5;;;4525.75;090271;11370.26;5474.58;5305.38;5248.98;5136.19;4910.59;;;3835.38
0077744774;14784.546252;10590;10210.95;10084.6;9831.9;9326.5;;;7114.8;090270;12529.28;8974.58;8653.35;8546.27;8332.12;7903.81;;;6029.49
0077744775;8016.58;7587.88;7360.24;7208.49;7056.73;6829.09;;;4286.94;;6793.71;6430.41;6237.49;6108.89;5980.28;5787.36;;;3633
0077744776;14523.84;13747.17;13334.75;13059.81;12784.87;12372.45;;;7766.76;;12308.34;11650.14;11300.64;11067.64;10834.64;10485.13;;;6582
0077744777;13945.321299;13199.8892;12379.416635;11409.76724;10589.746726;;;;;;11818.07;11186.35;10491.03;9669.29;8974.36;;;;
0077744778;11050.65;10459.71;10145.92;9936.72;9727.53;9413.74;;;5909.45;;9364.96;8864.16;8598.24;8420.95;8243.67;7977.75;;;5008.01
0077744780;17004.06;13700;13293.75;13158.33;12887.49;12345.82;;;9538.2;091220;14410.22;11610.17;11265.89;11151.13;10921.6;10462.56;;;8083.22
0077744781;11026.427992;10436.953488;9788.260303;9021.581807;8372.888622;;;;;;9344.43;8844.88;8295.14;7645.41;7095.67;;;;
0077744782;35654.24;33747.6;32735.17;32060.22;31385.27;30372.84;;;19066.44;;30215.46;28599.66;27741.67;27169.68;26597.69;25739.69;;;16158
0077744783;4821.07;4563.25;4279.66;3944.51;3660.92;;;;;;4085.65;3867.16;3626.83;3342.81;3102.47;;;;
0077744784;10499;11210;10959.71;10876.28;10709.42;10375.71;10499;;8279.73;110739;8897.46;9500;9287.89;9217.19;9075.78;8792.97;8897.46;;7016.72
0077744785;19499;20890;20485.1;20350.14;20080.2;19540.34;19499;;15785.3;110743;16524.58;17703.39;17360.25;17245.88;17017.12;16559.61;16524.58;;13377.37
0077744786;10799;11700;11565.39;11520.52;11430.77;11251.29;10799;;9374.14;110763;9151.69;9915.25;9801.18;9763.15;9687.09;9534.99;9151.69;;7944.19
0077744787;19449;21565;21031.82;20854.1;20498.65;19787.75;19449;;15628.94;110765;16482.2;18275.42;17823.58;17672.97;17371.74;16769.28;16482.2;;13244.86
0077744789;218.79;207.09;194.22;179.01;166.14;;;;;;185.42;175.5;164.59;151.7;140.8;;;;
0077744793;607.75;450;436.5;427.5;418.5;405;;;239.4;;515.04;381.36;369.92;362.29;354.66;343.22;;;202.88
0077744794;1101.43;849;823.53;806.55;789.57;764.1;;;407.05;021229;933.42;719.49;697.91;683.52;669.13;647.54;;;344.96
0077744795;;632;600.43;588.05;575.67;557.1;;;324;021927;;535.59;508.84;498.35;487.86;472.12;;;274.58
0077744798;708.08;489;474.33;464.55;454.77;440.1;;;290.85;;600.07;414.41;401.97;393.69;385.4;372.97;;;246.48
0077744800;729.3;900;873;855;837;810;;;351.75;;618.05;762.71;739.83;724.58;709.32;686.44;;;298.09
0077744802;315.11;298.08;281.04;255.5;238.46;;;;;;267.04;252.61;238.17;216.53;202.08;;;;
0077744803;173.14;163.88;153.7;141.66;131.48;;;;;;146.73;138.88;130.25;120.05;111.42;;;;
0077744804;291.96;276.35;268.06;262.53;257.01;248.72;;;156.14;;247.42;234.19;227.17;222.48;217.81;210.78;;;132.32
0077744805;519.93;492.13;477.37;467.52;457.68;442.92;;;278.04;;440.62;417.06;404.55;396.2;387.86;375.36;;;235.63
0077744806;69.31;64.58;61.99;59.41;56.83;;;;;;58.74;54.73;52.53;50.35;48.16;;;;
