011137271;ЭНДИ, ООО;435
011160505;СКАН ТРЕВЕЛ, ООО;1550
011118998;ТРУДОВЫЕ РЕЗЕРВЫ, ЗАО;45
011172081;АВТО-ПРЕМИУМ, ООО;75
011140280;ФЛАГМАН, ООО;1020
011135058;БАЛТ-ЭНЕРГИЯ, ЗАО;30
011165143;СЛУЖБА ИНЖЕНЕРНАЯ Р-НА КОНЬКОВО, ГКУ Г.МОСКВЫ;8565
000011694;УНИСТАР, ООО (они же  МедиаМикс СтройсервисПетроторгАтлантик Альфа Агат, МегаКомпСервисТПК);5
011155409;СТУДИЯ МЕТАПЛАСТИКА, ТВОРЧЕСКАЯ, ЗАО;289
011165915;ЭДВЕР-МЕДИА, ООО (они же Эдвер-Принт, ООО);60
011132492;АУДИТТА, ООО;290
011154496;КОМПАНИЯ КЕМИКС, ООО (КемиксКемикс СПБ Стройкомплект Сев.-Зап.Стройкомплект);484
011123288;ЛИЦЕЙ ПИЩЕВЫХ ТЕХНОЛОГИЙ СПБ, ГБОУ;240
011127151;ИННОЛАЙН, ООО (они же Светониум, ООО);845
011128729;ПОЛЮС НОРД, ООО (они же ИП Смолина Ю.Н.);20
000016257;ФЕРТИТРАНС, ООО (они же Инкотек Карго);223
011119171;КОРПОРАТИВНЫЕ СИСТЕМЫ, ООО;10
011165258;АКТИВ-ЛОГИСТИК, ООО;300
011172241;ТРАКСЕРВИС 36, ООО;10
000008178;САМСУНГ, КОНТРОЛЬНЫЕ КАССЫ , ЗАО;180
011129818;РОДОС, ООО;30
011124565;ОБЩЕСТВО ПРАВО, С ДОПОЛНИТЕЛЬНОЙ ОТВЕТСТВЕННОСТЬЮ;553
011193084;ПЕТРО-БАЛТ СПБ, ООО (они же Петро-Балт СПб);425
011123396;БАРС, ЗАО;300
011183109;НИК-ЦЕНТР, ООО;2745
011136960;ДИЕТА+, ООО (они же Проспер Диета);110
772175966;ГК ТЕПЛОСТРОЙКОМПЛЕКТ, ООО;259
011152047;КОМПЬЮТЕРНАЯ ПОМОЩЬ, ООО (они же Хелп Компьютерная служба);240
011131497;СИМФИПЛЮС, ООО(он же Полиэн);10105
000014804;ЦЕНТРАЛИЗОВАННАЯ БИБЛ.СИСТЕМА КРОНШТАДТСКОГО Р-НА;970
130000384;ДЭНТА ПЛЮС, ЗАО;271
011129797;ПОЛИКЛИНИКА №15 СТОМАТОЛОГИЧЕСКАЯ ФРУНЗЕНСКОГО Р-НА СПБ ГУЗ;910
011186352;ЮПИТЕР, ООО;150
011113928;ТК ЗВЕЗДНЫЙ, ТЕХСЕРВИС, ООО;325
772175108;КОМПАС, ООО(они же АМУЛЕТ, ООО, Гелиос);20
011116940;ЦЕНТР ВАСИЛЬЕВСКИЙ ОСТРОВ, ДЕТ-ЮН.,  ГОУ ДОД;2045
011137793;РЕДАКЦИЯ МЕДИА ИНФО СПБ, ЗАО;160
011129988;ГЕРМЕС, ООО;250
011118383;БЮРО БИЗНЕС-АДВОКАТ, АДВОКАТСКОЕ;180
011165719;ЭЙ ЭС ДЖИ КОРП, ООО;340
130000398;ТЭК КАРГОРЕИОНСЕРВИС, ООО;180
011147511;ЦЕНТРРЕГИОНСТРОЙ, ООО;191
011163234;ШКОЛА №229 АДМИРАЛТЕЙСКОГО Р-НА СПБ, ГБОУ СОШ;75
011177006;МЕБЕЛЬНЫЙ РАЙ, ООО;155
011154870;АУДИТ-ЭВРИКА, ООО (они же Компания аудиторская межрегиональная);195
011131168;ЭКОМИР, ТОРГОВО-ФИНАНСОВЫЙ ДОМ, ООО;360
000002237;КОМБИФРАХТ, ЗАО( они же Комбифрахт ООО);130
011116856;ЛЕННАУЧФИЛЬМ (они же Центр профессиональной съемочной техники и оборудования);325
011125943;БАЛТИКА Т, ООО (они же Балтик Телеком);105
011128356;АГЕНТСТВО ЯНУС, ПЕРЕВОДЧЕСКОЕ, ООО;455
000013140;СОЮЗ ПРЕДПРИНИМАТЕЛЕЙ САНКТ-ПЕТЕРБУРГСКИЙ;150
011123746;ДЕМОНТАЖСТРОЙСЕРВИС, ООО ( они же Базис,ООО, Спецтехника Демонтажстройинжиниринг);678
000016049;АСТЭР-АУДИТ, ООО (они же Коллегия адвокатов Астэр-Аудит);85
772177004;ТРАНСФУДЛОДЖИСТИКС, ООО(они же *ГК АРДИ КАПИТАЛ);150
130000553;АЛЬТУМ ГРУП, ООО;160
011134172;КОМПАНИЯ МАЗУТНО-ТОПЛИВНАЯ, ООО;40
011143361;ФУДЖИМЕД, ООО (они же Реамед Сервис, Реамед ТМК, Реамед фирма);60
011203538;ДЕТСКИЙ САД №38 НЕВСКОГО Р-НА СПБ, ГБДОУ;195
000036910;ДК ЛЕВАШОВСКИЙ СПБ ГУ;1495
000000866;ВЭД-АУДИТ, ООО;110
011122861;АТЕЛЬЕ МЕБЕЛИ, ООО (они же Декор Дизайн, ООО);4478
011166524;ЦЕНТРЫ ПРЕДОСТАВЛЕНИЯ ГОС. УСЛУГ ЗАПАДНОГО АДМ. ОКРУГА, МНОГОФУНКФИОНАЛЬНЫЕ, ГБУ Г.МОСКВЫ;5265
011119018;МОЙДОМ, ООО (они же МОЙ ДОМ, МЕТР КВДРАТНЫЙ-ГАТЧИНА);808
011114962;ФИРМА АНАЛИТ, ВНЕДРЕНЧЕСКАЯ , ООО (они же Аналит Продактс);25
011186691;ФИРМА МЕГА СПБ, ТОРГОВАЯ, ООО ( они же Фирма Мега, торговая);420
000036713;РЕДИ, ООО;90
000014971;АРСЕНАЛ, ООО (они же Мост, Парус, Арсенал-Девелопмент);480
011127809;ТУРИСТ КЛАБ, ООО;210
011124778;НАВГЕОКОМ СЕВЕРО-ЗАПАД, ООО;234
011203597;ФИДЕЛИС ЕВРАЗИЯ, ООО;475
011197923;ФРИВЭЙ, ООО;570
000011819;ПРОГИМНАЗИЯ №647 ТАЙМИ;50
011123432;КОМПАНИЯ БИЗНЕС ЛОГИКА, КОНСАЛТИНГОВАЯ, ООО(они же Респето-Системс Ай ти помощник);160
011127435;НЕВСКАЯ ЗВЕЗДА, ООО;88
011165911;СЛУЖБА ФЕЛЬДЪЕГЕРСКАЯ ГОСУДАРСТВЕННАЯ РФ (Москва);5825
011166946;СТРОЙИНВЕСТ 1, ЗАО;10
011132066;ГРУППА М, ООО;450
011124079;ЦЕНТР ФИНТЕС СПБ, ООО;300
011167178;МНОС, ЗАО;300
011126041;МОНТАЖСТРОЙ, ООО ( они же Монолит СМП Монолит МСК Нева-Сервис);40
011128752;СВАЛЬБАРД, ООО ( они же Спецтекстильторг, РТГ);150
011128989;ДЕНКЕР, ООО(они же Алден групп, ТПК);111
011137409;СЛАВА, ООО (они же Две Палочки);588
011160035;АМ-ЛОГИСТИК, ООО;75
011123712;ИП ПЕЧЕНКИН АЛЕКСАНДР ИГОРЕВИЧ;85
011117874;ЭЛЕКТРА, СМК, ООО (они же УНР-427 электра холдинговая компания);1380
011140102;ДИЗЕЛЬФОРС, ООО;30
772174986;РАНВЭЙ БРЕНДИНГ, ООО;10
011136153;ИП ОБСОКОВ;10
000012827;ОРБИТА - Т,  ООО;2681
011113516;ЗАВОД ВОЛНА НПО , ОАО;6664
011132094;НЕО-МЕДИА;10
011114546;БАЛТ-КОМ ЛЕВИСТА, ООО НЕ РАБОЧАЯ;148
011144822;15 ОТРЯД ФПС ПО ЛО, ГУ;4230
011166863;ШЕВИ ПЛЮС-СПБ, ООО (он же Авто-Спец, ООО);135
011186904;БАНК ПРЕОДОЛЕНИЕ, КБ, ООО;540
011166734;Мебельторг, ООО;150
011126364;ПЕТРОФАРМ НТКЦ, ЗАО ( они же КИК, СТЕЛЛА);10
011164967;РОССТРОЙПРОЕКТ, ООО (они же СЭЛ ГРУПП, ООО и СЭЛ ГРУПП, ООО Столица);20
011175136;ПРАЙМ, ООО (они же Северный Лес);360
011203533;ДИНАСТИЯ, ООО;160
011126405;ТД СЕВКАБЕЛЬ-САНКТ-ПЕТЕРБУРГ, ООО;1033
011133900;ФЕРЗЬ;20
011124703;ЭПИЦЕНТР, ООО;60
011165897;СИМФОНИЯ ОТДЫХА СЕВЕРО-ЗАПАД;160
000012796;АДМИНИСТРАЦИЯ МО  ГАГАРИНСКОЕ НЕ РАБОЧАЯ;300
011203206;ЗАВОД РИТМ, ООО;390
011124264;МИНИТЕХ, ООО;445
011120170;ПРОМТЕХНОЛОГИИ, ООО;80
011161723;ДОМ МОЛОДЕЖИ ЦАРСКОСЕЛЬСКИЙ ПУШКИНСКОГО Р-НА СПБ, ГБУ;1605
011186219;ДЗЕТА КОНСАЛТИНГ, ООО;10
000000598;СЕНЕКС, ООО (они же Липрокем);190
011141593;НОТАРИУС ВИНОГРАДОВ ЮРИЙ НИКОЛАЕВИЧ;10
130000225;БИОКОМФОРТ, ООО;30
011127171;ТЕРРИКОН, ООО ( они же Терминатор);1107
011128592;ЦЕНТР ЮРИДИЧЕСКОГО И БУХГАЛТЕРСКОГО ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ, ООО;160
011153948;АВТОЛАЙНЕР, ООО (они же Мясные Деликатесы);495
011168388;ОСТ РУС,ООО;20
011165832;ФИРМА СТРОЙГРУПП, ПРОИЗВОДСТВЕННО-КОММЕРЧЕСКАЯ, ООО (они же Археовед);170
011117279;ОЛЛ-ПЛАСТ (они же ИП Лазарева ИП Вихарева ИП Кольцова Пласт-Сервис);1375
011127670;РЕМИКС, ООО;724
011190320;КМ ЦЕНТР, ООО;985
011168535;ЛЕНПРОМТОРГ, ООО (75Д Джулия);40
011115910;БАЛТИК ГОЛД, ООО;274
011140333;СТРОЙЭГИДА, ООО (они же Юкон, ООО);54
011129672;ХИМПРИБОР-СПб, ООО;20
011112330;ТД ЭНЕРГОСЕРВИС, ООО;1119
011119007;ДИКОМ СЕРВИС, ООО;190
011164455;БЬЮТИ, ООО (они же Фитнес-Хаус);1546
000007987;ТРЕСТ СЕВЗАПМЕТАЛЛУРГМОНТАЖ, ЗАО (они же З-д Мостострой 6 Конструктив-Строй);1359
011148632;МПК ПЕТРОВСКИЕ ДЕЛИКАТЕСЫ, ООО (они же  Петровские деликатесы);3525
011126213;ТЕЛЕКОМ КРАСНАЯ ЗАРЯ, ООО;585
011120696;АБС, ООО;60
011149634;СТРАТАГЕМА, ООО;160
011135752;АКСЕСС ГРУП, ООО не раб. (они же Текор Нетворкс);10
011118073;МОНОЛИТ, ООО;60
011128400;МЕГАСТРОЙ-НЕВА, ООО;50
011121761;ХАЗЕНКАМП ГРМ СП, ООО;115
011119820;ЗЛАТОГРАД +, ООО;100
011165026;СК РЕСУРС, ООО;30
011164385;ТОТ ФИНАНСИСТЪ, ООО;30
011122992;ШКОЛА №235 ИМ.ШОСТАКОВИЧА Д., АДМИРАЛТЕЙСКОГО РАЙОНА, ГБОУ;1370
011183485;ГАЗИНЖИНИРИНГАВТОМАТИКА, ООО;295
011112107;МИФНС РОССИИ №18 ПО СПБ;3420
011126640;ЗАВЕДЕНИЕ №25, ООО (они же Вассаби);110
011125512;САНТЕХМОНТАЖ-62, ООО (они же Меридиан Центр правового регулирования);135
011146166;ЮНИПРОФ, ООО;105
000037766;НЕОН-СТИЛЬ, ООО( они же Виктория Сириус)Не рабочая;20
011119834;ФИРМА КЮТ СТРОИТЕЛЬНАЯ, ООО;165
011198963;ИНТЕРНЕТ-РЕШЕНИЯ 3.0, ООО;160
011128417;ИНДУСТРИЯ МОНТАЖА ВОСТОК, ООО;290
011127255;ФОРТ, ООО (они же АМ-1 СПб АМ-2 СПб );1213
011135122;БЕРКУТ, ООО ( они же Триада, Титан-Строй,Техпрактик,Гарант,Балтэнерго);85
011197241;ШУТКО А. В.;30
011124687;ПОЛОНА, ОХРАННОЕ ПРЕДПРИЯТИЕ, ООО ( они же Мониторин компания);20
011122573;АРИНА, ООО;98
011127257;СМК ПРИМОРСКИЙ, ООО( они же УНР-427 Электро);2173
011151269;СТОМАНТОРГ, ООО;115
011138121;ИНТЕР-ЛОГИСТИК, ООО;300
011166168;РУСИНВЕСТ, ЗАО (они же Управление инвест.проектами);20
011128241;СЕВЗАПНАЛАДКА, ЗАО ( они же Титан-Строй, Триада, СЗНК, Норд-Сервис, Финанс-Аудит);47
011166322;МЕГА-М-ПОЛИС, ООО (они же РОСМАШТЕХ);70
011127267;СОЮЗ ХУДОЖНИКОВ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ СПБ;890
011164528;ДИСПАНСЕР КОЖНО-ВЕНЕРОЛОГИЧЕСКИЙ ГОРОДСКОЙ, СПБ ГБУЗ;150
011163679;АЙ-ДИ, ООО;175
011120450;РМ-ДЕВЕЛОПМЕНТ, ООО( они же РМ-Инвест);44
011117077;СК ПРОГРЕСС-ГАРАНТ, ОАО;21
011145730;РОССГОССТРАХ, ООО;1495
011113548;АВТОЦЕНТР, ООО (они же Союз Автоцентр);30504
011153951;КОНВЕРССТРОЙ, ООО;30
011119449;НАША МЕБЕЛЬ СЕВЕР, ООО;33
011140311;ФЬЮЕЛ ЛЮКС, ООО (они же Аврора Медиа);120
011194705;ЕВРОШАРМ, ООО ( они же Бьюти плюс Вектор);75
000015675;ГРАНД ПЛЮС, ООО  не рабочая (они же Гранд);90
000014279;ДОМ №14 ДЕТСКИЙ ПЕТРОГРАДСКОГО Р-НА СПБ, ГБОУ;1005
011115772;ИНФОКОМ ИНВЕСТ, ООО не раб. (они же Фастпэй РУ Мобильный капитал);100
011125209;РРТ-ЮГО-ЗАПАД, ООО ( они же МКЦ-Юго-Запад);2003
011112227;АРК-ПРОЕКТ, ООО;50
011138349;ЭТС, ООО;515
011164252;СИГМА М, ООО;30
011139970;ИЛЛЮМЛАЙТ, РЭК, ООО (они же Петропласт);30
011140477;КАРЕ, ООО (они же Центр Владимира Смолкина, Продюсерский);275
011203918;ОСТ ТРЕЙДИНГ, ООО;600
000015673;ЛАЗУРНОЕ, ООО(торг 12);650
011176418;АЛЬКАССАР, ООО (они  же СПб Аудио);160
011195755;АЛМАЗКОНСАЛТИНГ, ООО;95
130000326;ДЕТСКИЙ САД №36 ПУШКИНСКОГО Р-НА СПБ, ГБДОУ;180
011165136;ТОТАЛ КРИЭЙТИВ, ООО;145
011175212;ЛАЙФ ПРОДЖЕКТ, ООО;510
011138161;ДЕЛЬТА ШИППИНГ ФОРВАРДИНГ, ООО;610
011186380;ЛИНГВИСТ, ООО ( они же Литтера);675
011120920;СК РОСНО-МС, ФИЛИАЛ СПБ, ОАО;5475
011116594;ВИКОНТ-СЕРВИС, ООО ( они же Север, Эдельвейс);2248
011132173;ЦЕНТР ПАНАЦЕЯ, МЕДИЦИНСКИЙ, ООО(они же  Евромед, ФК Панацея);545
011189926;БИТ КЛЮЧЕВОЙ ЭЛЕМЕНТ, ООО;405
011129037;ТОРГСТРОЙСЕРВИС, ООО(они же РусТрубТрейд);475
011164441;ЦЕНТР ЛИГИ КРЕДИТНЫХ СОЮЗОВ, УЧЕБНО-МЕТОДИЧЕСКИЙ;80
011117030;АРИС- ЦЕНТР, ООО (они же Арис-Карт СПб, Арис-Северо-Запад);5097
000035303;АЭРОПРОФ, ЗАО;2580
011133558;ЛИЦЕЙ №229 ГОУ СПБ;75
011127488;ИП ЛИСТОПАД ВИКТОРИЯ ВИКТОРОВНА (они же АВС ШУЗ-сеть магазинов, ИП Листопад В.В.);5
000011753;СВЕТЛАНА-ПОЛУПРОВОДНИКИ, ЗАО ТОРГ 12(они же Светлана-электроприб.,цех 82, светлана, Отд. кадров);1228
011136428;ТРАНС СЕРВИС-НЕВА;40
011124811;ПП-ТЕХНОСЕРВИС, ООО;50
011135565;БИОПРОДТОРГ, ООО;84
000036963;УПРАВЛЕНИЕ СОЦ.ПИТАНИЯ;50
011183862;РЕТРО-ПАРК, ООО;40
011185794;СВИТХОУМ, ООО;300
011199584;СЕДЬМОЙ КОНТИНЕНТ, ООО;485
011114457;СОФАВТО, ООО;160
011118549;ГРАСТ, ООО (они-же Балт-ЭкспертГраст-Проект,Букат-сервис, Инст.Граст Проектный);590
011162200;ВИРА М, ООО;150
011200063;НЕОТЕХ-МАРКИРОВКА, ООО;420
000038095;ФИАЛКА+, ООО Испытателей,30;930
011119570;СЭРБИ, ООО;225
011118826;ИТЦ СЛАВИЧ, ООО;530
011155922;ОБЪЕДИНЕНИЕ БОЛЕЛЬЩИКОВ ВСЕРОССИЙСКОЕ, ООД;170
011139562;МОДА ИНН, ООО( они же Модный проект,ООО);420
011186292;ЛАЙФЭЛЕКТРОНИКС, ООО(они же Электропласт Таймчипс Океан Электроники;180
011154942;ЕВРОКОМПЛЕКТСТРОЙ, ООО;190
011138387;ПРОМТРАНС СЕВЕРО-ЗАПАДНЫЙ, ЗАО;1070
011132270;СИСТЕМПРО, СТРОИТЕЛЬНАЯ КОМПАНИЯ, ООО (они же Спецстройпроект);645
011154578;ТРИУМФ, ООО (они же Фитнес-Хаус);955
011128453;АГРО СТРОЙ ДЕТАЛЬ, ООО;10
011164000;АВАНТАЖ, ООО (они же Альбатрос);19623
011162516;СНАБРЫБ, ООО;371
011137081;ОРГАНИЗАЦИЯ ПАН СЕКЬЮРИТИ, ОХРАННАЯ, ООО(они же Организ. Техносевис НордПоинд секьюрити);20
011189868;ЗОЛУШКА, ООО;110
011173486;ЦЕНТР ЭНЕРГОСПЕКТР,ТЕХНИЧЕСКИЙ, ООО;225
011124045;ЦАН-МИРОВАЯ НЕДВИЖИМОСТЬ, ООО ( они же Агентство недвижимости центральное );635
011126577;ФЕБ, ООО (они же Феб, фирма, ООО);238
011116533;АРМАТОР, ООО (они же Ленс);565
011121306;БАНК НЕВСКИЙ НАРОДНЫЙ БАНК, ОАО;665
011193816;ГРИНСЕРВИС, ООО (они же Техно Сервис Экспрес, УК Сервис Экспрес, УК);30
011169086;ЕМРАКС, ООО;40
011120127;БЕЛАГРОСЕВЕР, ООО;338
011117804;ЭЛСОН МК, ООО ( они же Элсон МК, компания);175
011160805;ИП АЛЕКСЕЕВА ОЛЬГА ГРИГОРЬЕВНА;195
011131232;АФС, ООО;1957
011155613;АДАНТИС, ООО;125
011197593;УРАЛ-ПРЕСС ПОДПИСКА, ООО;450
011124788;РИМТО, ООО;400
011139593;ФАУНА, ООО (они же Криц);141
011135016;ТЕХКОМ, ООО (они же РиК Компьютерс);11550
000011860;АГЕНТСТВО ПРОМСЕРВИС , НЕДВИЖИМОСТИ, ООО(они же Промсервис, Инвестиционно-строительная компания);1120
011130688;ШКОЛА ИСКУССТВ №13 ДЕТСКАЯ КУРОРТНОГО РАЙОНА СПБ ГОУ;270
011131406;АКЗО НОБЕЛ ЛКМД, ООО;420
000012047;ЭЛЬДОРАДО, ООО;645
011124758;СОЛАРЕКС САНКТ-ПЕТЕРБУРГСКИЙ ФИЛИАЛ ЗАО(они же Соларекс Кираса-НВА);70
011166493;ИНДЕКС-СЕРВИС, ООО (они же Индекс, ООО);70
011134319;ПИТЕРТРАНСНЕРУД, ООО (они же ПитерНерудТранс);10
011169204;Ломбард Автофинанс Центр, ООО;75
011164537;МИФНС №2 ПО КРУПНЕЙНИМ НАЛОГОПЛАТЕЛЬЩИКАМ ПО СПБ;3125
011120068;ТБС-ЭЛЕКТРО, ООО ( они же Сетевая дистрибуция);685
011131642;КАРДЛАЙН, ООО ( они же Игрек ПФК);105
011131832;ЛЕНАРМ, ООО ( они же Вама, Петромебельстрой НПФ);235
772175278;ГОСПИТАЛЬ №3 ИМ. ВИШНЕВСКОГО А.А. КЛИНИЧЕСКИЙ МО РФ, ФИЛИАЛ №5, ФГКУ;130
011127143;НЕДВИЖИМОСТЬ И ЭКСПЛУАТАЦИЯ, ООО ( они же Стройполимер ЗАО, Холдинг-78, Созвездие);808
011192450;ТРИ А, ООО;40
011120241;КОМПАНИЯ ВИДНАЛРЕГИОН СПБ АЛЮМИНИЕВАЯ, ООО;465
011114096;УНИВЕРСИТЕТ СЕРВИСА И ЭКОНОМИКИ ГОСУДАРСТВЕННЫЙ (внебюджет);1650
011204059;НТЦ ДИАЛОГ- СЕРВИС, ООО;240
011120614;БАНК ИНВЕСТТОРГБАНК, ОАО;720
011140470;ХИМПРОМПРОЕКТ,ЗАО;150
011157030;ЦЕНТР, ООО;160
011197880;СТУДИЯ БИЗНЕС-СОФТ, ООО;190
011129819;БОМБА-ПИТЕР, ООО;90
011164281;ЛОМБАРД ВЕЛЕС, ООО;885
000007185;СПЕЦСИМВОЛИКА, ООО;1173
000007292;Чуденцова;816
011163892;КИТАНО СЕВЕРО-ЗАПАД, ООО;485
011165130;КОМПАНИЯ ОЗОН, СТРОИТЕЛЬНАЯ, ООО;505
000037731;ЦЕНТР ПИТЕР, КОММЕРЧЕСКИЙ;200
011149740;БУДИВЕЛ КЕРАМИКА , ООО;10
011129349;ПРИМА КОМПАНИ, ООО не раб. (они же Прима-Компани);182
000013247;ГРУППА ФОСФОРИТ, ПРОМЫШЛЕННАЯ , ООО;1352
011144280;АНКИО СТУДИО, ООО;150
000009342;КОНСЕНТ, ООО (они же Консент Консент фирма);300
011126959;АНТАРЕС, ООО;120
011122305;СК АЙНИ , ЗАО не раб. (они же СК АЙНИ,Ф-л в СПб);210
000036949;СУД УСТАВНЫЙ САНКТ-ПЕТЕРБУРГА;1740
011151227;БИЗНЕС ЭНД ДИСИЖЕН СИ АЙ ЭС, ООО;115
011127197;АВЕНТЕЛЬ РУС, ООО (они же Авентель Франс);3017
011118149;КАМЕЛИЯ, ООО (они же, Васаби);200
011134894;ТЕХНОСТРОЙ, ООО;30
011122727;АСК (КОМПАНИЯ АВТОМОБИЛЬНО-ТРАНСП. ), ООО ( они же концерн (АСК) Автосервис);115
011139943;ПРЕ ДИЗАЙН, ООО;170
011166784;ГК МЕРКУРИЙ, ООО;410
011157155;ТЕХНИКА И ТЕХНОЛОГИЯ, ООО;30
000037544;ТЕМП, ООО;475
011126558;ЛИРА, ООО (они же Клуб Архитекторов);88
011144656;БСК, ООО (они же Невский Берег, ЗАО);5980
011138251;АУРА, ООО (они же Аура);340
011164207;ВНИИР ГИДРОЭЛЕКТРОАВТОМАТИКА, ЗАО;10
011154641;ОТТО, ООО;70
011140676;НАК ИНТЕРНЕШНЛ, ООО;150
130000095;БАЛТЭНЕРГОКОМПЛЕКТ, ООО ( они же Электрооборудование);30
011136577;СТРОЙМАСТЕР, ООО;265
011192212;РЕД КРЕДИТ, ООО;10
011159198;ИНЖЕНИКО, ПЛАТЕЖНЫЕ СИСТЕМЫ, ООО (они же Арком);565
011165182;ДИОКОМП, ООО;10
000036232;ИВАНКО, ООО (они же   ТД Иванко РадугаП Иващенко Э.В.);4913
000010773;КОРН, ООО(они же Корн плюс);190
011156967;АЛЬЗАРЕ;370
011137968;ДЕТСКИЙ САД №1 АДМИРАЛТЕЙСКОГО Р-НА СПБ, ГДОУ;20
011198269;АВВ СТРОЙПРОЕКТ, ООО;150
011120509;ИП АФОНИЧЕВ АЛЕКСАНДР АЛЕКСЕЕВИЧ (они же Север Метрополь);88
011111724;ФИАЛКА+ №8, ООО Комендантский 34;650
011186318;ВОКФОРС, ООО;730
011117265;ОСТ, ЗАО;50
011140436;СРТ, ООО;210
011165031;НЕВСКИЙ СОЮЗ, ООО (они же Аудит);159
011116358;ХИМТРЕЙД ГРУПП, ООО (они же Торгово-Сервисная компания, Технологии химич.новые);495
772175006;ТУРФИРМА ЭРИДАН;60
011200032;КОНТОРА ПАРИТЕТ АУДИТОРСКАЯ, ООО;180
011127338;ПОРТ ТРАНС РУС, ООО (они же Порт Транс);290
011126579;БИО МОСКОВСКИЙ ФИЛИАЛ Г.САНКТ-ПЕТЕРБУРГ, ООО;320
011151714;ИП ОВЧАРЕНКО ПЕТР ВИКТОРОВИЧ (они же Трейд КФ Автобизнес транспорт);170
011165111;СТРОЙПРОГРЕСС, ООО;375
011137447;АЙТИДА, ООО;295
011161135;ЦИФРОТОРГ, ООО (они же Цифропринт Баррус);918
011183818;АГЕНТСТВО МОСШОУ, КОНЦЕРТНОЕ, МЕЖДУНАРОДНОЕ, ООО;420
011112601;ГАРДА ЭСКОРТ, ОП, ООО(они же Гарда ОП Группа консалт.Петерб.);343
011138844;СЕТАЛЬ, ООО (они же Рустехторг);801
011148770;ЕМ-ТРАНС, ООО (они же Эмонс Мультитранспорт);40
000038042;ФИЛИАЛ ДАНОН ЮНИМИЛК ТРЕЙД, ООО;643
011170268;ИП ОСОСКОВА;685
011127790;КОМПАНИЯ ФОРТ, УПРАВЛЯЮЩАЯ, ООО (они же Макромир);180
011145145;ГРАФИТ, ООО;30
000037677;ФОТОЛЮБИТЕЛЬ, ООО;1615
011127452;КОНТАКТ, ООО (они же Бест);288
011189123;РЕМСТРОЙСЕРВИС-Р, ООО;60
011145957;ЭКОСТАЙЛ, ООО;255
011164324;БПС, ООО (они же Две палочки);560
011137374;АРМАДА, ООО (они же  Эко-безопасность МЦ);225
011127758;ГЛАВТИТАНСТРОЙ, ЗАО ( они же Титан-строй, ТехПрактик,Триада, Гарант инж.,С-З НПК, НСК,);50
011198950;ТАКСИ САНКТ-ПЕТЕРБУРГ, ОФИЦИАЛЬНОЕ, ООО ( они же Ат экспресс групп);105
000035432;ТЕХНОЭКСАН, ЗАО;115
000013205;ФИНАНСЫ И АУДИТ, ООО;115
011138864;ГОЛЛАР, ООО;150
011146492;КБ МОНОЛИТ, ФИЛИАЛ НЕВСКИЙ, ООО;212
011164195;ТРАНСЕВРОЛОГИСТИК, ООО (они же  Логистика Ти энд о логистик);200
000037116;ЖИЛКОМСЕРВИС №1 КРАСНОСЕЛЬСКОГО РАЙОНА, ООО;1706
011145075;ГАЛВИК, ЗАО (они же Фирма Галвик юридическая);90
000009450;ЭДМИНС, ООО( они же Кама);1033
011122254;ПАЛЛАДА, ООО  не рабочая (они же Интеллект-Капитал финансовая компания);5
011126495;СВЕТЛОЕ ВРЕМЯ ПРОЕКТ, ООО ( они же СВ- Регион СВ-Монтаж);315
000008357;ИНСТИТУТ АРХИТЕКТУРЫ В СПБ;20
011162153;РК-БЕЗОПАСНОСТЬ, ООО;10
011195732;ВЕСНА-1, КИЗ;20
011122173;ФАСТ МОТОР СПБ, ООО ( они же Фаст Мотор);875
011164353;ПАРАДИГМА, ООО;310
011126693;ЛЕНСПЕЦСТАЛЬ, ООО;1103
011168718;БИОСТРИМ, ООО;170
011124497;ПИТЕР КРОВ МОНТАЖ, ООО (они же ПКП Северо-Запад, Александра, Империя);270
011163937;СВОЯ ЗЕМЛЯ, ООО;10
011164102;СВЕТОДИОДЫ, ООО (они же NEON COLOR, ТПК, ООО);960
011203598;АЛЬФА ТРЕЙД, ООО;180
011138292;ОРИОН-НЕДВИЖИМОСТЬ, ООО;625
011199078;КОМПАНИЯ ТЕЛЕКОМ, СТРОИТЕЛЬНАЯ, ЗАО;974
011134809;ТРЕСТ СЕВЕРО-ЗАПАДНЫЙ, ООО;20
011112025;МЕГА ТРЕЙД, ООО(они же Акваарм);340
011148718;РАДУГА, ООО;164
011111428;КОМПАНИЯ ЛИЗИНГОВАЯ С-З, ООО;515
011118250;НЕВСКАЯ БАКАЛЕЯ, ООО (они же Базис ТПК  Виола);120
011203549;ИП АСТАФЬЕВ ДЕНИС НИКОЛАЕВИЧ;30
011114607;ЛАНА, ООО ( Не рабочая);210
011121951;НЕВСКИЙ БЕРЕГ, ЗАО (они же Компания Солодовенная Балтийская);1258
011176503;ТРАНССНАБ, ООО;90
011140323;НЕВАФИНАНС-СТРАХОВАНИЕ, ООО;240
000014747;ЗАВОД АВТОФУРГОНОВ ЭНЕРГИЯ, ЗАО;1238
772175249;РЭЙЛТЕХ, ООО;170
011165955;КОМБИНАТ БАЛАШИХА, ДЕТСКОГО ПИТАНИЯ, ООО;630
011126200;ЛИДЕР-ТИМ, ООО;1759
