7774972819;0
77746821;3
7774957169;0
7774966949;0
7715011249;1
7774963744;0
7774971525;0
7774966958;0
7774966959;0
7774966960;0
7774966963;0
7774966964;0
7774966961;0
7774966962;0
7774966986;0
7774966987;0
7774969852;0
7774969797;0
7774966965;0
7774966966;0
7774966967;0
7774966968;0
7774966969;0
7774966970;0
7774952739;27
7774966971;0
7774966972;0
7774966973;0
7774966974;0
7774966975;0
7774966976;0
7774966977;0
7774966978;0
7774966979;0
7774966980;0
7774966981;0
7774966982;0
7774966983;0
7774966984;0
7774966985;0
7774966989;0
7774966992;0
7774966988;0
7774966990;0
7774966991;0
7774967001;0
7774967004;0
7774966993;0
7774966994;0
7774966995;0
7774966996;0
7774966997;0
7774966998;0
7774966999;0
7774967000;0
7774967002;0
7774967003;0
7774967005;0
7774967091;0
7774967092;0
7774967006;0
7774967007;0
7774967008;0
7774967009;0
7774967010;0
7774967011;0
7774967012;0
7774967013;0
7774967014;0
7774967015;0
7774967016;0
7774967017;0
7774967018;0
7774967019;0
7774967020;0
7774967021;0
7774967022;0
7774967023;0
7774967024;0
7774967025;0
7774967026;0
7774967027;0
7774967028;0
7774967029;0
7774967030;0
7774967031;0
7774967032;0
7774967033;0
7774967034;0
7774967035;0
7774967036;0
7774967037;0
7774967038;0
7774967039;0
7774967040;0
7774967041;0
7774967042;0
7774967043;0
7774967044;0
7774967046;0
7774967051;0
7774967053;0
7774967055;0
7774967057;0
7774967060;0
7774967065;0
7774967067;0
7774967068;0
7774967070;0
7774967071;0
7774967072;0
7774967073;0
7774967074;0
7774967075;0
7774967076;0
7774967077;0
7774967078;0
7774967079;0
7774967080;0
7774967081;0
7774967082;0
7774967083;0
7774967084;0
7774967085;0
7774967086;0
7774967087;0
7774967088;0
7774967089;0
7774967090;0
7774955728;4
7774967093;0
7774967094;0
7774967095;0
7774967096;0
7774967097;0
7774967099;0
7774967100;0
7774967101;0
7774967102;0
7774967103;0
7774967104;0
7774967105;0
7774967106;0
7774967107;0
7774967108;0
7774967109;0
7774967110;0
7774967111;0
7774967112;0
7774967113;0
7774967114;0
7774967115;0
7774967116;0
7774967117;0
7774967118;0
7774967119;0
7774967120;0
7774958939;5
7774958942;215
7774959818;0
7774964928;0
7774953546;0
7774957960;0
7774962754;0
7774955741;0
7774966578;0
7774966314;0
7774957076;0
7774957136;0
7774957171;0
7774955903;1
7774973436;0
7774974093;4
7774972197;52
7774962206;0
7774962056;0
7774966712;1
7774960963;0
7774974094;0
7774971944;0
7774957258;0
7774965256;0
7774960702;637
7774960018;10
7774970411;2
7774960043;28
7774960047;43
4010005531;0
7717894988;0
7774971657;0
7715003846;7
7715002842;0
77746349;0
7774971635;2
7774961046;0
7774948289;75
7715013146;0
0077747284;2
7774966800;1
7774961049;0
7774961042;0
7774961045;4
7774961047;0
7774949498;0
77745631;34
7774955537;0
7774963924;0
7774958843;24
7715012628;0
7774949803;8
0077744645;0
7715011796;0
0077746760;52
7715012479;0
7715011542;0
7715010796;0
7774969819;1
7715007220;171
7774974096;10
7774963985;6
0077745074;0
77746723;0
4100000306;0
7774948270;61
7715006596;0
7774948088;0
7774948089;0
7715010833;0
7774947859;0
7774946560;247
7774959782;0
7715009300;8
0800000039;266
7774956871;0
7774957105;0
7774975658;0
7774975662;0
7774975663;0
7774974106;27
7774962156;0
7774966509;11
7774966920;0
7774966923;0
7774966924;0
7774966925;0
7774966926;0
7774967045;0
7774967047;0
7774967048;0
7774967049;0
7774967050;0
7774967052;0
7774967054;0
7774967056;0
7774967058;0
7774967059;0
7774967061;0
7774967062;0
7774967063;0
7774967064;0
7774967066;0
7774967069;0
7774956833;0
7774956834;0
7774957806;0
7774972994;0
7774966883;0
7774975660;0
7774975661;0
7774974092;0
7774966657;0
7774975474;0
7774963667;1
7774971663;1
7774976023;1
7774972200;0
7774956869;0
7774971711;0
7774947582;0
7774964936;0
7774956151;8
7774953887;4
7774975749;0
7774956928;0
7774956934;0
7774956982;19
7774965251;0
7774954882;0
7774960042;35
7774967749;0
7774967751;0
7774967756;0
7774967547;0
7774967549;0
7774967550;0
7774956572;0
7774960345;85
7774959544;5
7774957789;0
7774957798;0
7774974091;0
7774974098;7
7774974103;15
7774952016;23
7774951098;10
7774951093;56
7774972052;6
7774959946;0
7774964051;0
7774957490;0
7774956639;42
7774958679;0
7774954596;0
7774967359;0
7774967360;0
7774967362;0
7774967338;0
7774967339;0
7774967342;0
7774967346;0
7774967347;0
7774967353;0
7774967540;0
7774967541;0
7774967545;0
7774967546;0
7774967343;0
7774967344;0
7774967345;0
7774967348;0
7774967349;0
7774967350;0
7774967352;0
7774967355;0
7774967354;0
7774967404;0
7774967407;0
7774967410;0
7774967356;0
7774967361;0
7774967363;0
7774967366;0
7774967372;0
7774967373;0
7774967385;0
7774967365;0
7774967367;0
7774967368;0
7774967369;0
7774967370;0
7774967371;0
7774967392;0
7774967399;0
7774967400;0
7774967386;0
7774967389;0
7774967394;0
7774967395;0
7774967396;0
7774967402;0
7774967406;0
7774967409;0
7774970976;0
7774974095;4
7774959026;14
7774972453;1
7774968837;4
7774968841;1
7774974216;0
7774952912;0
7774957677;0
7774957680;0
7774959984;6
7774965460;0
7774953778;0
7774958127;34
7774958574;14
7774952876;8
7774952877;2
7774967337;0
7774967391;0
7774967397;0
7774967405;0
7774967411;0
7774959758;8
7774969850;0
7774958396;0
7774970977;0
7774967754;0
7774959289;1
7774957746;0
7774973685;0
7774967573;0
7774957652;0
7774960333;0
7774957679;0
7774953655;0
7774976270;0
7774952957;2
7774960236;0
7774950906;3
7774959518;0
7774971115;1
7774956581;0
7774956650;0
7774954460;0
7774969556;0
7774969558;0
7774956200;0
7774956204;0
7774967333;0
7774967600;0
7774958298;0
7774954385;0
7774954787;10
7774965120;5
7774954218;0
7774961276;0
7774961344;0
7774958297;0
7774971856;0
7774954778;0
7774954843;186
7774955788;0
7774961678;156
7774962103;9
7774957712;89
7774963650;2
7774953811;0
7774953818;0
7715003115;0
7774960067;27
7774961397;0
7774961550;0
7774963753;1
7774964663;5
7774961048;1
7774961044;0
7774946802;0
7715012218;0
7774971908;0
7774955740;0
7774972461;0
7774959443;0
7774952531;163
7774962059;1
7774955868;0
7774972812;4
7774964009;0
7774963898;12
7774959774;0
7774962229;1
7774960658;15
7774956577;0
7717894952;2
7774952060;53
7774952445;8
7774966355;2
7774954193;1
7774958295;5
7774952911;3
77746354;2
7715010302;7
7774972592;17
7774951728;2
7774958954;525
7774974554;1
7774958966;74
7774958018;5
7715011915;0
7774956531;9
7714999976;25
7774956347;0
7774960032;1
7715001504;4
7774952689;0
7774972779;0
7715000316;0
7774952535;45
7774968842;1
7774959721;18
7774964820;582
